Id,SalePrice
1461,11.779755582299329
1462,11.878124479750952
1463,12.045610399662321
1464,12.110708738055349
1465,12.366475447235711
1466,12.086282750640216
1467,11.937983799752228
1468,12.047048620597508
1469,12.23089721359801
1470,11.764942723427916
1471,12.236922451182785
1472,11.717753616589913
1473,11.73721725147534
1474,12.028212548326342
1475,12.199299350894156
1476,12.719129949117931
1477,12.555386113063324
1478,12.63803734875411
1479,12.653220966891135
1480,12.757728080916346
1481,12.671807555945902
1482,12.373634323006108
1483,11.981365732178666
1484,12.214636459954185
1485,12.212548307422816
1486,12.262901785939288
1487,12.718467954554031
1488,12.535574476107888
1489,12.26121925206711
1490,12.07566473510344
1491,12.257159360903286
1492,11.64195600454699
1493,12.072478168631852
1494,12.64876482799464
1495,12.638325399327071
1496,12.281720410545246
1497,12.259747374807771
1498,12.20617791839018
1499,12.205315954627038
1500,11.88688544707522
1501,12.029465369090392
1502,12.21958556047027
1503,12.627382836569739
1504,12.420666175017297
1505,12.288934854788632
1506,12.075572788633012
1507,12.11266290313552
1508,12.136393456077151
1509,12.018359203160427
1510,11.906107449448273
1511,11.907704244783066
1512,11.969810925907819
1513,12.013287282215142
1514,11.906456383447848
1515,11.988762263123233
1516,12.027156959832137
1517,11.870911832496885
1518,11.881197818919862
1519,12.269248270201563
1520,11.847686397140311
1521,11.860303626420057
1522,12.039651024409583
1523,11.678919467105036
1524,11.744184362462283
1525,11.781820304714786
1526,11.780331219940619
1527,11.618703621344434
1528,11.765288471274616
1529,11.86052156342008
1530,12.019726123760806
1531,11.759386158107748
1532,11.664850846422675
1533,11.855927952287594
1534,11.704822892428956
1535,11.904538437292091
1536,11.710078486432723
1537,11.614539252148141
1538,12.377999541667254
1539,12.48934605061975
1540,11.794964240751801
1541,11.97339780123473
1542,11.865562057966894
1543,12.382787560610575
1544,11.564871529584076
1545,11.677739734147867
1546,11.74398365908311
1547,11.848229246201303
1548,11.827611451002216
1549,11.687104559289418
1550,11.948795230392683
1551,11.70413078782444
1552,11.835434648412368
1553,11.833108238730741
1554,11.712068804976457
1555,11.939770267681574
1556,11.652742116082655
1557,11.837102962611079
1558,11.633728759931088
1559,11.725908170817942
1560,11.969624094464292
1561,11.793186600073142
1562,11.75208291593953
1563,11.756835262895898
1564,11.944008407308491
1565,11.947831088730982
1566,12.31081157611244
1567,11.600326385020628
1568,12.155727861996342
1569,11.79785526430029
1570,11.77880440806359
1571,11.77626510442503
1572,11.85321550928925
1573,12.308253763787489
1574,11.859798486658752
1575,12.248723325790838
1576,12.15508666488269
1577,12.231784213776438
1578,11.993227892756005
1579,11.858093977683465
1580,12.253560479750654
1581,11.779778712001525
1582,11.808146210643706
1583,12.649410796126837
1584,12.387010141506781
1585,11.863797069365578
1586,11.43297453068455
1587,11.721006831445754
1588,11.873458808429714
1589,11.649464625820224
1590,11.842382398730798
1591,11.649390716806924
1592,11.767058644311264
1593,11.685893184794084
1594,11.69638914752075
1595,11.817207163988098
1596,12.386592888155702
1597,11.934259301572517
1598,12.245973731868213
1599,12.37058818491596
1600,12.36919025770075
1601,11.576939958716288
1602,11.678467798287661
1603,11.58314351133581
1604,12.464566823718645
1605,12.544577928462408
1606,11.96694721732627
1607,12.026082519736146
1608,12.310516710354765
1609,12.221962256448247
1610,11.931360230380582
1611,11.903534161038463
1612,11.934872588859346
1613,11.916734986746675
1614,11.784825108818671
1615,11.665957255749474
1616,11.658966272914686
1617,11.68993510516208
1618,11.761344856403268
1619,11.814350272578263
1620,11.909505292026179
1621,11.864518107802862
1622,11.877095411984842
1623,12.46401724387148
1624,12.137943001793598
1625,11.790211667953383
1626,12.046853902976805
1627,12.112668549693197
1628,12.611092878270409
1629,12.238874952417762
1630,12.552348326223038
1631,12.387154899115849
1632,12.449629499439496
1633,12.208167392231736
1634,12.087926591157819
1635,12.096769848203373
1636,11.918505876294217
1637,11.9840206970831
1638,12.392052842283983
1639,12.087736687812138
1640,12.397244972564534
1641,12.113369354899822
1642,12.346277934953031
1643,12.423377102530235
1644,12.402557446571935
1645,12.022524520445504
1646,11.916352614609625
1647,12.216939905855051
1648,11.874583042949324
1649,11.82657310740113
1650,11.740390951353358
1651,11.714916978365645
1652,11.72133451153829
1653,11.722411884427716
1654,12.033401369690989
1655,12.201427925208797
1656,12.006201988152517
1657,12.018043005390028
1658,12.01736548389115
1659,12.199382612401303
1660,11.900917092942924
1661,12.757728080916346
1662,12.721405513824047
1663,12.744962501790814
1664,12.757728080916346
1665,12.638093742700054
1666,12.665812850768724
1667,12.680681789655043
1668,12.642934921022034
1669,12.611289196546377
1670,12.669323073114569
1671,12.34071133410858
1672,12.757728080916346
1673,12.649977663030288
1674,12.53587809360585
1675,11.997959777196716
1676,11.98736964066111
1677,12.240678961741
1678,12.757728080916346
1679,12.75277542523804
1680,12.495658473491483
1681,12.410874647245647
1682,12.661909903672472
1683,12.222096967010883
1684,12.208927468807904
1685,12.06544325720737
1686,12.213954379235501
1687,12.202568672331957
1688,12.241720335153733
1689,12.244092170022823
1690,12.231827656859508
1691,12.212008067025609
1692,12.651131198825842
1693,12.21126347450827
1694,12.090207094652135
1695,12.203867649649839
1696,12.457585538062107
1697,12.203867649649839
1698,12.65869823225905
1699,12.659543005804377
1700,12.390176539035425
1701,12.49176340953172
1702,12.563845326347076
1703,12.544883616595166
1704,12.575385560230156
1705,12.407000655434002
1706,12.73770642178228
1707,12.242908306392163
1708,12.241286502490603
1709,12.554881341715763
1710,12.415979225637834
1711,12.604830985079674
1712,12.462739478280016
1713,12.37074872497001
1714,12.301848107034223
1715,12.265021694652166
1716,12.229103088432154
1717,12.221853934316856
1718,11.813833202099678
1719,12.287026948376901
1720,12.535511135000275
1721,12.230808335153133
1722,11.791270251490717
1723,11.874449469472761
1724,12.33967554719128
1725,12.385568897301871
1726,12.05495396742627
1727,11.969718403879831
1728,12.24904246575618
1729,12.015748589572064
1730,12.029231840083384
1731,11.769623157849882
1732,11.806206094093012
1733,11.78626722345305
1734,11.800594810075472
1735,11.792957995581709
1736,11.738821747199927
1737,12.676288609736533
1738,12.28263676541558
1739,12.469031618617077
1740,12.090655793913024
1741,11.96607184930417
1742,12.032285544387628
1743,12.214134546246795
1744,12.473462177860913
1745,12.32520182329673
1746,12.494416894056455
1747,12.422687645535639
1748,12.08358674464478
1749,11.936468421142035
1750,11.880810866653
1751,12.392785889412297
1752,11.779625042003955
1753,11.88985592288915
1754,12.388535797590215
1755,11.98370410483107
1756,11.73183350192454
1757,11.734394927573451
1758,11.832263211671517
1759,12.009925147209607
1760,11.920245949974383
1761,11.908133976527138
1762,12.001253918215273
1763,12.069335084555455
1764,11.73543264395475
1765,12.021072628429941
1766,12.069236612829267
1767,12.109243873489724
1768,11.837496397489495
1769,12.217832198004688
1770,11.814020431200081
1771,11.841388126318385
1772,11.824722980526282
1773,11.73421127245524
1774,11.88081878581546
1775,11.79945207260067
1776,11.788109770041482
1777,11.661144081290807
1778,11.774475030645684
1779,11.652472083985364
1780,12.2365200401757
1781,11.811455726675002
1782,11.6667976632737
1783,11.789173302439362
1784,11.586946520220176
1785,11.665008163599232
1786,11.849864150255016
1787,12.258692498802015
1788,11.561664890127167
1789,11.664659728340077
1790,11.580247038673923
1791,12.013917077123866
1792,11.88638790166908
1793,11.881636035692248
1794,11.824644961614602
1795,11.822297676661858
1796,11.803472882304115
1797,11.797490966736156
